"","race","age","yeardth","rate","count","pop","yearbth","mod","modnotreat","modcrazytreat"
"1536","White",27.5,2013,0,0,16463798,1985.5,7.91583446874139e-08,9.67661679939937e-08,6.14949250333008e-08
"1537","Black",2.5,1989,0,0,623926,1986.5,0,0,0
"1538","White",2.5,1989,0,0,3057952,1986.5,2.23407914163128e-08,2.66137837274036e-08,1.90795054561343e-08
"1539","Black",3.5,1990,0,0,2332337,1986.5,0,0,0
"1540","White",3.5,1990,0,0,11851056,1986.5,3.59379311338543e-08,4.36640559652072e-08,2.99835883885138e-08
"1541","Black",7.5,1994,0,0,3081892,1986.5,0,0,0
"1542","White",7.5,1994,0,0,15016528,1986.5,5.09833044510899e-08,6.30295173942543e-08,4.0998495821949e-08
"1543","Black",12.5,1999,0,0,3250985,1986.5,0,0,0
"1544","White",12.5,1999,0,0,15854794,1986.5,4.46551838093261e-08,5.37651090960793e-08,3.60609013573543e-08
"1545","Black",17.5,2004,0,0,3381992,1986.5,0,0,0
"1546","White",17.5,2004,0,0,16395433,1986.5,5.51565040110732e-08,6.76944351025831e-08,4.33043545150301e-08
"1547","Black",22.5,2009,0,0,3307888,1986.5,0,0,0
"1548","White",22.5,2009,0,0,16432344,1986.5,7.15785604919858e-08,8.88241194383762e-08,5.501423997994e-08
"1549","Black",27.5,2014,0,0,3343248,1986.5,0,0,0
"1550","White",27.5,2014,0,0,16651560,1986.5,7.86664440751578e-08,9.67661679939937e-08,6.01828632993202e-08
"1551","Black",2.5,1990,0,0,634401,1987.5,0,0,0
"1552","White",2.5,1990,0,0,3166129,1987.5,2.14873299351195e-08,2.66137837274036e-08,1.7575063999044e-08
"1553","Black",3.5,1991,0,0,2437344,1987.5,0,0,0
"1554","White",3.5,1991,0,0,12054433,1987.5,3.45371507643757e-08,4.36640559652072e-08,2.75020656877025e-08
"1555","Black",7.5,1995,0,0,3205788,1987.5,0,0,0
"1556","White",7.5,1995,0,0,15267605,1987.5,4.93508539613707e-08,6.30295173942543e-08,3.79980585491825e-08
"1557","Black",12.5,2000,0,0,3362000,1987.5,0,0,0
"1558","White",12.5,2000,0,0,16124022,1987.5,4.3423122187915e-08,5.37651090960793e-08,3.36519503390262e-08
"1559","Black",17.5,2005,0,0,3510601,1987.5,0,0,0
"1560","White",17.5,2005,0,0,16602645,1987.5,5.42513773117561e-08,6.76944351025831e-08,4.13929418103572e-08
"1561","Black",22.5,2010,0,0,3423849,1987.5,0,0,0
"1562","White",22.5,2010,0,0,16580884,1987.5,7.0939040365532e-08,8.88241194383762e-08,5.35205528494236e-08
"1563","Black",2.5,1991,0,0,637282,1988.5,0,0,0
"1564","White",2.5,1991,0,0,3170120,1988.5,2.05906999178401e-08,2.66137837274036e-08,1.59934995093293e-08
"1565","Black",3.5,1992,0,0,2529383,1988.5,0,0,0
"1566","White",3.5,1992,0,0,12276330,1988.5,3.31017147516237e-08,4.36640559652072e-08,2.4957694264062e-08
"1567","Black",7.5,1996,0,0,3322679,1988.5,0,0,0
"1568","White",7.5,1996,0,0,15529273,1988.5,4.81899186718931e-08,6.30295173942543e-08,3.58506322453746e-08
"1569","Black",12.5,2001,0,0,3470543,1988.5,0,0,0
"1570","White",12.5,2001,0,0,16314862,1988.5,4.25492046492589e-08,5.37651090960793e-08,3.19298853792589e-08
"1571","Black",17.5,2006,0,0,3622450,1988.5,0,0,0
"1572","White",17.5,2006,0,0,16764438,1988.5,5.36116980503756e-08,6.76944351025831e-08,4.00286058911099e-08
"1573","Black",22.5,2011,0,0,3588102,1988.5,0,0,0
"1574","White",22.5,2011,0,0,16819172,1988.5,7.04895416798479e-08,8.88241194383762e-08,5.24564925321997e-08
"1575","Black",2.5,1992,0,0,637237,1989.5,0,0,0
"1576","White",2.5,1992,0,0,3136803,1989.5,1.97227926177456e-08,2.66137837274036e-08,1.44627633168774e-08
"1577","Black",3.5,1993,0,0,2599316,1989.5,0,0,0
"1578","White",3.5,1993,0,0,12454057,1989.5,3.22775080713184e-08,4.36640559652072e-08,2.34895116138502e-08
"1579","Black",7.5,1997,0,0,3418120,1989.5,0,0,0
"1580","White",7.5,1997,0,0,15779372,1989.5,4.75242868078653e-08,6.30295173942543e-08,3.46123554560303e-08
"1581","Black",12.5,2002,0,0,3562612,1989.5,0,0,0
"1582","White",12.5,2002,0,0,16462173,1989.5,4.20493175300459e-08,5.37651090960793e-08,3.09379387572048e-08
"1583","Black",17.5,2007,0,0,3716673,1989.5,0,0,0
"1584","White",17.5,2007,0,0,16881007,1989.5,5.32470131045293e-08,6.76944351025831e-08,3.92437866280519e-08
"1585","Black",22.5,2012,0,0,3738540,1989.5,0,0,0
"1586","White",22.5,2012,0,0,17044960,1989.5,7.02345681281565e-08,8.88241194383762e-08,5.18454995341966e-08
"1587","Black",2.5,1993,0,0,632416,1990.5,0,0,0
"1588","White",2.5,1993,0,0,3066143,1990.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1589","Black",3.5,1994,0,0,2627793,1990.5,0,0,0
"1590","White",3.5,1994,0,0,12506853,1990.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1591","Black",7.5,1998,0,0,3483866,1990.5,0,0,0
"1592","White",7.5,1998,0,0,15935739,1990.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1593","Black",12.5,2003,0,0,3629292,1990.5,0,0,0
"1594","White",12.5,2003,0,0,16515275,1990.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1595","Black",17.5,2008,0,0,3785641,1990.5,0,0,0
"1596","White",17.5,2008,0,0,16912394,1990.5,5.31299004646657e-08,6.76944351025831e-08,3.89893737156481e-08
"1597","Black",22.5,2013,0,0,3845784,1990.5,0,0,0
"1598","White",22.5,2013,0,0,17140365,1990.5,7.01531280438318e-08,8.88241194383762e-08,5.16478092759978e-08
"1599","Black",2.5,1994,0,0,616201,1991.5,0,0,0
"1600","White",2.5,1994,0,0,3023440,1991.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1601","Black",3.5,1995,0,0,2623884,1991.5,0,0,0
"1602","White",3.5,1995,0,0,12389063,1991.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1603","Black",7.5,1999,0,0,3492187,1991.5,0,0,0
"1604","White",7.5,1999,0,0,15993947,1991.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1605","Black",12.5,2004,0,0,3647193,1991.5,0,0,0
"1606","White",12.5,2004,0,0,16465884,1991.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1607","Black",17.5,2009,0,0,3805674,1991.5,0,0,0
"1608","White",17.5,2009,0,0,16837583,1991.5,5.31299004646657e-08,6.76944351025831e-08,3.89893737156481e-08
"1609","Black",22.5,2014,0,0,3890426,1991.5,0,0,0
"1610","White",22.5,2014,0,0,17152235,1991.5,7.01531280438318e-08,8.88241194383762e-08,5.16478092759978e-08
"1611","Black",2.5,1995,0,0,594507,1992.5,0,0,0
"1612","White",2.5,1995,0,0,2998960,1992.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1613","Black",3.5,1996,0,0,2594433,1992.5,0,0,0
"1614","White",3.5,1996,0,0,12235851,1992.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1615","Black",7.5,2000,0,0,3454348,1992.5,0,0,0
"1616","White",7.5,2000,0,0,15860605,1992.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1617","Black",12.5,2005,0,0,3605505,1992.5,0,0,0
"1618","White",12.5,2005,0,0,16284282,1992.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1619","Black",17.5,2010,0,0,3762923,1992.5,0,0,0
"1620","White",17.5,2010,0,0,16647700,1992.5,5.31299004646657e-08,6.76944351025831e-08,3.89893737156481e-08
"1621","Black",2.5,1996,0,0,571482,1993.5,0,0,0
"1622","White",2.5,1996,0,0,2970805,1993.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1623","Black",3.5,1997,0,0,2541215,1993.5,0,0,0
"1624","White",3.5,1997,0,0,12097192,1993.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1625","Black",7.5,2001,0,0,3381775,1993.5,0,0,0
"1626","White",7.5,2001,0,0,15621982,1993.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1627","Black",12.5,2006,0,0,3550070,1993.5,0,0,0
"1628","White",12.5,2006,0,0,16128471,1993.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1629","Black",17.5,2011,0,0,3674524,1993.5,0,0,0
"1630","White",17.5,2011,0,0,16423048,1993.5,5.31299004646657e-08,6.76944351025831e-08,3.89893737156481e-08
"1631","Black",2.5,1997,0,0,583008,1994.5,0,0,0
"1632","White",2.5,1997,0,0,2963694,1994.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1633","Black",3.5,1998,0,0,2504496,1994.5,0,0,0
"1634","White",3.5,1998,0,0,12019032,1994.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1635","Black",7.5,2002,0,0,3309622,1994.5,0,0,0
"1636","White",7.5,2002,0,0,15375548,1994.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1637","Black",12.5,2007,0,0,3493716,1994.5,0,0,0
"1638","White",12.5,2007,0,0,15963702,1994.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1639","Black",17.5,2012,0,0,3591776,1994.5,0,0,0
"1640","White",17.5,2012,0,0,16213031,1994.5,5.31299004646657e-08,6.76944351025831e-08,3.89893737156481e-08
"1641","Black",2.5,1998,0,0,590418,1995.5,0,0,0
"1642","White",2.5,1998,0,0,2963862,1995.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1643","Black",3.5,1999,0,0,2490549,1995.5,0,0,0
"1644","White",3.5,1999,0,0,11974264,1995.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1645","Black",7.5,2003,0,0,3244024,1995.5,0,0,0
"1646","White",7.5,2003,0,0,15171906,1995.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1647","Black",12.5,2008,0,0,3444227,1995.5,0,0,0
"1648","White",12.5,2008,0,0,15847740,1995.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1649","Black",17.5,2013,0,0,3526001,1995.5,0,0,0
"1650","White",17.5,2013,0,0,16077452,1995.5,5.31299004646657e-08,6.76944351025831e-08,3.89893737156481e-08
"1651","Black",2.5,1999,0,0,605385,1996.5,0,0,0
"1652","White",2.5,1999,0,0,2978967,1996.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1653","Black",3.5,2000,0,0,2488109,1996.5,0,0,0
"1654","White",3.5,2000,0,0,11935269,1996.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1655","Black",7.5,2004,0,0,3194616,1996.5,0,0,0
"1656","White",7.5,2004,0,0,15034793,1996.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1657","Black",12.5,2009,0,0,3411630,1996.5,0,0,0
"1658","White",12.5,2009,0,0,15800551,1996.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1659","Black",17.5,2014,0,0,3478696,1996.5,0,0,0
"1660","White",17.5,2014,0,0,15990743,1996.5,5.31299004646657e-08,6.76944351025831e-08,3.89893737156481e-08
"1661","Black",2.5,2000,0,0,622417,1997.5,0,0,0
"1662","White",2.5,2000,0,0,3005849,1997.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1663","Black",3.5,2001,0,0,2476682,1997.5,0,0,0
"1664","White",3.5,2001,0,0,11889659,1997.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1665","Black",7.5,2005,0,0,3172193,1997.5,0,0,0
"1666","White",7.5,2005,0,0,14960232,1997.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1667","Black",12.5,2010,0,0,3404531,1997.5,0,0,0
"1668","White",12.5,2010,0,0,15791013,1997.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1669","Black",2.5,2001,0,0,643336,1998.5,0,0,0
"1670","White",2.5,2001,0,0,3117832,1998.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1671","Black",3.5,2002,0,0,2498412,1998.5,0,0,0
"1672","White",3.5,2002,0,0,12017242,1998.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1673","Black",7.5,2006,0,0,3197264,1998.5,0,0,0
"1674","White",7.5,2006,0,0,15040685,1998.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1675","Black",12.5,2011,0,0,3415750,1998.5,0,0,0
"1676","White",12.5,2011,0,0,15784452,1998.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1677","Black",2.5,2002,0,0,625877,1999.5,0,0,0
"1678","White",2.5,2002,0,0,3073697,1999.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1679","Black",3.5,2003,0,0,2503160,1999.5,0,0,0
"1680","White",3.5,2003,0,0,12112066,1999.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1681","Black",7.5,2007,0,0,3217198,1999.5,0,0,0
"1682","White",7.5,2007,0,0,15139240,1999.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1683","Black",12.5,2012,0,0,3405653,1999.5,0,0,0
"1684","White",12.5,2012,0,0,15728268,1999.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1685","Black",2.5,2003,0,0,619402,2000.5,0,0,0
"1686","White",2.5,2003,0,0,3091022,2000.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1687","Black",3.5,2004,0,0,2507670,2000.5,0,0,0
"1688","White",3.5,2004,0,0,12214815,2000.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1689","Black",7.5,2008,0,0,3230936,2000.5,0,0,0
"1690","White",7.5,2008,0,0,15275354,2000.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1691","Black",12.5,2013,0,0,3385084,2000.5,0,0,0
"1692","White",12.5,2013,0,0,15696189,2000.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1693","Black",2.5,2004,0,0,631136,2001.5,0,0,0
"1694","White",2.5,2004,0,0,3109497,2001.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1695","Black",3.5,2005,0,0,2519338,2001.5,0,0,0
"1696","White",3.5,2005,0,0,12300045,2001.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1697","Black",7.5,2009,0,0,3263004,2001.5,0,0,0
"1698","White",7.5,2009,0,0,15425202,2001.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1699","Black",12.5,2014,0,0,3374277,2001.5,0,0,0
"1700","White",12.5,2014,0,0,15684318,2001.5,4.1888218766858e-08,5.37651090960793e-08,3.06159222324197e-08
"1701","Black",2.5,2005,0,0,647278,2002.5,0,0,0
"1702","White",2.5,2005,0,0,3075758,2002.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1703","Black",3.5,2006,0,0,2525344,2002.5,0,0,0
"1704","White",3.5,2006,0,0,12247037,2002.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1705","Black",7.5,2010,0,0,3294173,2002.5,0,0,0
"1706","White",7.5,2010,0,0,15483215,2002.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1707","Black",2.5,2006,0,0,663764,2003.5,0,0,0
"1708","White",2.5,2006,0,0,3092429,2003.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1709","Black",3.5,2007,0,0,2563618,2003.5,0,0,0
"1710","White",3.5,2007,0,0,12255273,2003.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1711","Black",7.5,2011,0,0,3299893,2003.5,0,0,0
"1712","White",7.5,2011,0,0,15455916,2003.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1713","Black",2.5,2007,0,0,695745,2004.5,0,0,0
"1714","White",2.5,2007,0,0,3150565,2004.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1715","Black",3.5,2008,0,0,2638842,2004.5,0,0,0
"1716","White",3.5,2008,0,0,12303101,2004.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1717","Black",7.5,2012,0,0,3345384,2004.5,0,0,0
"1718","White",7.5,2012,0,0,15510038,2004.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1719","Black",2.5,2008,0,0,696946,2005.5,0,0,0
"1720","White",2.5,2008,0,0,3120836,2005.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1721","Black",3.5,2009,0,0,2703536,2005.5,0,0,0
"1722","White",3.5,2009,0,0,12299902,2005.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1723","Black",7.5,2013,0,0,3402569,2005.5,0,0,0
"1724","White",7.5,2013,0,0,15526460,2005.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1725","Black",2.5,2009,0,0,683772,2006.5,0,0,0
"1726","White",2.5,2009,0,0,3011697,2006.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1727","Black",3.5,2010,0,0,2735524,2006.5,0,0,0
"1728","White",3.5,2010,0,0,12242182,2006.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1729","Black",7.5,2014,0,0,3434197,2006.5,0,0,0
"1730","White",7.5,2014,0,0,15430478,2006.5,4.73092388830777e-08,6.30295173942543e-08,3.420992537973e-08
"1731","Black",2.5,2010,0,0,670470,2007.5,0,0,0
"1732","White",2.5,2010,0,0,2976390,2007.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1733","Black",3.5,2011,0,0,2739444,2007.5,0,0,0
"1734","White",3.5,2011,0,0,12151063,2007.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1735","Black",2.5,2011,0,0,672277,2008.5,0,0,0
"1736","White",2.5,2011,0,0,2989119,2008.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1737","Black",3.5,2012,0,0,2724901,2008.5,0,0,0
"1738","White",3.5,2012,0,0,12054330,2008.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1739","Black",2.5,2012,0,0,670569,2009.5,0,0,0
"1740","White",2.5,2012,0,0,2945548,2009.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1741","Black",3.5,2013,0,0,2704194,2009.5,0,0,0
"1742","White",3.5,2013,0,0,11937314,2009.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1743","Black",2.5,2013,0,0,672945,2010.5,0,0,0
"1744","White",2.5,2013,0,0,2936101,2010.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
"1745","Black",3.5,2014,0,0,2705517,2010.5,0,0,0
"1746","White",3.5,2014,0,0,11907211,2010.5,3.20108250819777e-08,4.36640559652072e-08,2.30120188809329e-08
"1747","Black",2.5,2014,0,0,683401,2011.5,0,0,0
"1748","White",2.5,2014,0,0,2947584,2011.5,1.94418771460072e-08,2.66137837274036e-08,1.39648458221153e-08
